execution_id,control_id,execution_date,status,tested_by,evidence,notes
EXEC_00026287,CTRL_114,2024-01-28,passed,Frank Miller,checklist_CTRL_114_20240128.pdf,Compliance verified
EXEC_00026288,CTRL_114,2024-01-29,passed,Bob Johnson,screenshot_CTRL_114_20240129.pdf,All checks completed successfully
EXEC_00026289,CTRL_114,2024-01-30,passed,Frank Miller,attestation_CTRL_114_20240130.pdf,Control operating effectively
EXEC_00026290,CTRL_114,2024-01-31,passed,Carol Williams,attestation_CTRL_114_20240131.pdf,Control operating effectively
EXEC_00026291,CTRL_114,2024-02-01,not_tested,Jack Anderson,,Testing postponed due to resource constraints
EXEC_00026292,CTRL_114,2024-02-02,passed,Frank Miller,screenshot_CTRL_114_20240202.pdf,No exceptions identified
EXEC_00026293,CTRL_114,2024-02-03,passed,Iris Taylor,checklist_CTRL_114_20240203.pdf,Control operating effectively
EXEC_00026294,CTRL_114,2024-02-04,passed,David Brown,checklist_CTRL_114_20240204.pdf,Control operating effectively
EXEC_00026295,CTRL_114,2024-02-05,not_tested,Henry Moore,,System unavailable for testing
EXEC_00026296,CTRL_114,2024-02-06,passed,Henry Moore,attestation_CTRL_114_20240206.pdf,All checks completed successfully
EXEC_00026297,CTRL_114,2024-02-07,not_tested,Frank Miller,,Testing postponed due to resource constraints
EXEC_00026298,CTRL_114,2024-02-08,not_tested,David Brown,,System unavailable for testing
EXEC_00026299,CTRL_114,2024-02-09,passed,Emma Davis,checklist_CTRL_114_20240209.pdf,Control operating effectively
EXEC_00026300,CTRL_114,2024-02-10,passed,Iris Taylor,screenshot_CTRL_114_20240210.pdf,Compliance verified
EXEC_00026301,CTRL_114,2024-02-11,passed,Grace Wilson,attestation_CTRL_114_20240211.pdf,All checks completed successfully
EXEC_00026302,CTRL_114,2024-02-12,passed,Henry Moore,screenshot_CTRL_114_20240212.pdf,All checks completed successfully
EXEC_00026303,CTRL_114,2024-02-13,passed,Bob Johnson,screenshot_CTRL_114_20240213.pdf,All checks completed successfully
EXEC_00026304,CTRL_114,2024-02-14,passed,Emma Davis,checklist_CTRL_114_20240214.pdf,Control operating effectively
EXEC_00026305,CTRL_114,2024-02-15,passed,Carol Williams,log_file_CTRL_114_20240215.pdf,Compliance verified
EXEC_00026306,CTRL_114,2024-02-16,failed,Grace Wilson,screenshot_CTRL_114_20240216.pdf,Control not operating as designed
EXEC_00026307,CTRL_114,2024-02-17,passed,Grace Wilson,report_CTRL_114_20240217.pdf,Control operating effectively
EXEC_00026308,CTRL_114,2024-02-18,not_tested,Alice Smith,,Testing postponed due to resource constraints
EXEC_00026309,CTRL_114,2024-02-19,passed,Grace Wilson,log_file_CTRL_114_20240219.pdf,All checks completed successfully
EXEC_00026310,CTRL_114,2024-02-20,passed,David Brown,screenshot_CTRL_114_20240220.pdf,Control operating effectively
EXEC_00026311,CTRL_114,2024-02-21,passed,Emma Davis,log_file_CTRL_114_20240221.pdf,Compliance verified
EXEC_00026312,CTRL_114,2024-02-22,passed,Alice Smith,report_CTRL_114_20240222.pdf,No exceptions identified
EXEC_00026313,CTRL_114,2024-02-23,not_tested,Carol Williams,,Scheduled for next period
EXEC_00026314,CTRL_114,2024-02-24,passed,Alice Smith,attestation_CTRL_114_20240224.pdf,Compliance verified
EXEC_00026315,CTRL_114,2024-02-25,passed,Bob Johnson,log_file_CTRL_114_20240225.pdf,Control operating effectively
EXEC_00026316,CTRL_114,2024-02-26,failed,Henry Moore,screenshot_CTRL_114_20240226.pdf,Non-compliance detected
EXEC_00026317,CTRL_114,2024-02-27,passed,Alice Smith,report_CTRL_114_20240227.pdf,All checks completed successfully
EXEC_00026318,CTRL_114,2024-02-28,not_tested,Carol Williams,,Testing postponed due to resource constraints
EXEC_00026319,CTRL_114,2024-02-29,not_tested,Alice Smith,,Testing postponed due to resource constraints
EXEC_00026320,CTRL_114,2024-03-01,passed,Carol Williams,attestation_CTRL_114_20240301.pdf,All checks completed successfully
EXEC_00026321,CTRL_114,2024-03-02,passed,Carol Williams,attestation_CTRL_114_20240302.pdf,Control operating effectively
EXEC_00026322,CTRL_114,2024-03-03,passed,Frank Miller,log_file_CTRL_114_20240303.pdf,All checks completed successfully
EXEC_00026323,CTRL_114,2024-03-04,passed,Grace Wilson,attestation_CTRL_114_20240304.pdf,All checks completed successfully
EXEC_00026324,CTRL_114,2024-03-05,passed,Frank Miller,attestation_CTRL_114_20240305.pdf,No exceptions identified
EXEC_00026325,CTRL_114,2024-03-06,passed,Grace Wilson,report_CTRL_114_20240306.pdf,Control operating effectively
EXEC_00026326,CTRL_114,2024-03-07,passed,Bob Johnson,checklist_CTRL_114_20240307.pdf,Control operating effectively
EXEC_00026327,CTRL_114,2024-03-08,passed,Iris Taylor,report_CTRL_114_20240308.pdf,Compliance verified
EXEC_00026328,CTRL_114,2024-03-09,passed,Henry Moore,screenshot_CTRL_114_20240309.pdf,All checks completed successfully
EXEC_00026329,CTRL_114,2024-03-10,passed,Henry Moore,report_CTRL_114_20240310.pdf,Control operating effectively
EXEC_00026330,CTRL_114,2024-03-11,passed,Grace Wilson,screenshot_CTRL_114_20240311.pdf,No exceptions identified
EXEC_00026331,CTRL_114,2024-03-12,passed,Emma Davis,log_file_CTRL_114_20240312.pdf,Control operating effectively
EXEC_00026332,CTRL_114,2024-03-13,passed,Frank Miller,screenshot_CTRL_114_20240313.pdf,All checks completed successfully
EXEC_00026333,CTRL_114,2024-03-14,passed,Alice Smith,screenshot_CTRL_114_20240314.pdf,Compliance verified
EXEC_00026334,CTRL_114,2024-03-15,failed,Alice Smith,screenshot_CTRL_114_20240315.pdf,Control not operating as designed
EXEC_00026335,CTRL_114,2024-03-16,failed,Henry Moore,checklist_CTRL_114_20240316.pdf,Non-compliance detected
EXEC_00026336,CTRL_114,2024-03-17,passed,Iris Taylor,checklist_CTRL_114_20240317.pdf,Control operating effectively
EXEC_00026337,CTRL_114,2024-03-18,failed,David Brown,attestation_CTRL_114_20240318.pdf,Non-compliance detected
EXEC_00026338,CTRL_114,2024-03-19,passed,Iris Taylor,attestation_CTRL_114_20240319.pdf,All checks completed successfully
EXEC_00026339,CTRL_114,2024-03-20,failed,Emma Davis,screenshot_CTRL_114_20240320.pdf,Exception identified - requires remediation
EXEC_00026340,CTRL_114,2024-03-21,not_applicable,Carol Williams,screenshot_CTRL_114_20240321.pdf,Process not active
EXEC_00026341,CTRL_114,2024-03-22,not_applicable,Bob Johnson,attestation_CTRL_114_20240322.pdf,Process not active
EXEC_00026342,CTRL_114,2024-03-23,passed,Grace Wilson,log_file_CTRL_114_20240323.pdf,Control operating effectively
EXEC_00026343,CTRL_114,2024-03-24,passed,Carol Williams,checklist_CTRL_114_20240324.pdf,Control operating effectively
EXEC_00026344,CTRL_114,2024-03-25,passed,Iris Taylor,checklist_CTRL_114_20240325.pdf,Control operating effectively
EXEC_00026345,CTRL_114,2024-03-26,passed,Iris Taylor,checklist_CTRL_114_20240326.pdf,Compliance verified
EXEC_00026346,CTRL_114,2024-03-27,failed,Frank Miller,checklist_CTRL_114_20240327.pdf,Non-compliance detected
EXEC_00026347,CTRL_114,2024-03-28,passed,Alice Smith,report_CTRL_114_20240328.pdf,All checks completed successfully
EXEC_00026348,CTRL_114,2024-03-29,failed,David Brown,log_file_CTRL_114_20240329.pdf,Significant deficiency found
EXEC_00026349,CTRL_114,2024-03-30,passed,Carol Williams,report_CTRL_114_20240330.pdf,No exceptions identified
EXEC_00026350,CTRL_114,2024-03-31,passed,Alice Smith,attestation_CTRL_114_20240331.pdf,Control operating effectively
EXEC_00026351,CTRL_114,2024-04-01,failed,David Brown,log_file_CTRL_114_20240401.pdf,Control not operating as designed
EXEC_00026352,CTRL_114,2024-04-02,passed,Frank Miller,checklist_CTRL_114_20240402.pdf,All checks completed successfully
EXEC_00026353,CTRL_114,2024-04-03,passed,David Brown,attestation_CTRL_114_20240403.pdf,Compliance verified
EXEC_00026354,CTRL_114,2024-04-04,not_tested,Jack Anderson,,System unavailable for testing
EXEC_00026355,CTRL_114,2024-04-05,passed,Henry Moore,checklist_CTRL_114_20240405.pdf,All checks completed successfully
EXEC_00026356,CTRL_114,2024-04-06,not_tested,Bob Johnson,,System unavailable for testing
EXEC_00026357,CTRL_114,2024-04-07,not_tested,Carol Williams,,Scheduled for next period
EXEC_00026358,CTRL_114,2024-04-08,failed,Iris Taylor,report_CTRL_114_20240408.pdf,Control not operating as designed
EXEC_00026359,CTRL_114,2024-04-09,passed,Henry Moore,screenshot_CTRL_114_20240409.pdf,No exceptions identified
EXEC_00026360,CTRL_114,2024-04-10,passed,David Brown,checklist_CTRL_114_20240410.pdf,All checks completed successfully
EXEC_00026361,CTRL_114,2024-04-11,passed,Carol Williams,log_file_CTRL_114_20240411.pdf,All checks completed successfully
EXEC_00026362,CTRL_114,2024-04-12,not_tested,David Brown,,Testing postponed due to resource constraints
EXEC_00026363,CTRL_114,2024-04-13,failed,Jack Anderson,checklist_CTRL_114_20240413.pdf,Control not operating as designed
EXEC_00026364,CTRL_114,2024-04-14,failed,David Brown,screenshot_CTRL_114_20240414.pdf,Significant deficiency found
EXEC_00026365,CTRL_114,2024-04-15,passed,David Brown,attestation_CTRL_114_20240415.pdf,No exceptions identified
EXEC_00026366,CTRL_114,2024-04-16,passed,Henry Moore,screenshot_CTRL_114_20240416.pdf,Control operating effectively
EXEC_00026367,CTRL_114,2024-04-17,passed,Carol Williams,screenshot_CTRL_114_20240417.pdf,No exceptions identified
EXEC_00026368,CTRL_114,2024-04-18,passed,Frank Miller,screenshot_CTRL_114_20240418.pdf,Compliance verified
EXEC_00026369,CTRL_114,2024-04-19,passed,Alice Smith,checklist_CTRL_114_20240419.pdf,No exceptions identified
EXEC_00026370,CTRL_114,2024-04-20,passed,Frank Miller,screenshot_CTRL_114_20240420.pdf,Control operating effectively
EXEC_00026371,CTRL_114,2024-04-21,passed,Frank Miller,checklist_CTRL_114_20240421.pdf,Control operating effectively
EXEC_00026372,CTRL_114,2024-04-22,passed,Emma Davis,report_CTRL_114_20240422.pdf,Compliance verified
EXEC_00026373,CTRL_114,2024-04-23,passed,David Brown,checklist_CTRL_114_20240423.pdf,No exceptions identified
EXEC_00026374,CTRL_114,2024-04-24,passed,Iris Taylor,attestation_CTRL_114_20240424.pdf,No exceptions identified
EXEC_00026375,CTRL_114,2024-04-25,not_tested,Frank Miller,,System unavailable for testing
EXEC_00026376,CTRL_114,2024-04-26,failed,Carol Williams,report_CTRL_114_20240426.pdf,Significant deficiency found
EXEC_00026377,CTRL_114,2024-04-27,failed,David Brown,screenshot_CTRL_114_20240427.pdf,Significant deficiency found
EXEC_00026378,CTRL_114,2024-04-28,passed,Henry Moore,attestation_CTRL_114_20240428.pdf,All checks completed successfully
EXEC_00026379,CTRL_114,2024-04-29,passed,Carol Williams,attestation_CTRL_114_20240429.pdf,No exceptions identified
EXEC_00026380,CTRL_114,2024-04-30,not_tested,Henry Moore,,Scheduled for next period
EXEC_00026381,CTRL_114,2024-05-01,passed,Carol Williams,report_CTRL_114_20240501.pdf,Compliance verified
EXEC_00026382,CTRL_114,2024-05-02,passed,Iris Taylor,screenshot_CTRL_114_20240502.pdf,Control operating effectively
EXEC_00026383,CTRL_114,2024-05-03,passed,Iris Taylor,attestation_CTRL_114_20240503.pdf,All checks completed successfully
EXEC_00026384,CTRL_114,2024-05-04,failed,David Brown,log_file_CTRL_114_20240504.pdf,Non-compliance detected
EXEC_00026385,CTRL_114,2024-05-05,passed,Iris Taylor,checklist_CTRL_114_20240505.pdf,All checks completed successfully
EXEC_00026386,CTRL_114,2024-05-06,passed,Carol Williams,report_CTRL_114_20240506.pdf,Control operating effectively
EXEC_00026387,CTRL_114,2024-05-07,passed,Grace Wilson,log_file_CTRL_114_20240507.pdf,Compliance verified
EXEC_00026388,CTRL_114,2024-05-08,passed,Alice Smith,log_file_CTRL_114_20240508.pdf,No exceptions identified
EXEC_00026389,CTRL_114,2024-05-09,passed,Emma Davis,log_file_CTRL_114_20240509.pdf,Control operating effectively
EXEC_00026390,CTRL_114,2024-05-10,failed,Iris Taylor,log_file_CTRL_114_20240510.pdf,Control not operating as designed
EXEC_00026391,CTRL_114,2024-05-11,passed,Iris Taylor,attestation_CTRL_114_20240511.pdf,No exceptions identified
EXEC_00026392,CTRL_114,2024-05-12,passed,Bob Johnson,log_file_CTRL_114_20240512.pdf,No exceptions identified
EXEC_00026393,CTRL_114,2024-05-13,passed,Jack Anderson,checklist_CTRL_114_20240513.pdf,All checks completed successfully
EXEC_00026394,CTRL_114,2024-05-14,passed,Emma Davis,report_CTRL_114_20240514.pdf,Control operating effectively
EXEC_00026395,CTRL_114,2024-05-15,passed,David Brown,report_CTRL_114_20240515.pdf,No exceptions identified
EXEC_00026396,CTRL_114,2024-05-16,failed,David Brown,screenshot_CTRL_114_20240516.pdf,Non-compliance detected
EXEC_00026397,CTRL_114,2024-05-17,not_applicable,Grace Wilson,checklist_CTRL_114_20240517.pdf,Process not active
EXEC_00026398,CTRL_114,2024-05-18,passed,Henry Moore,screenshot_CTRL_114_20240518.pdf,Compliance verified
EXEC_00026399,CTRL_114,2024-05-19,failed,Carol Williams,log_file_CTRL_114_20240519.pdf,Significant deficiency found
EXEC_00026400,CTRL_114,2024-05-20,passed,Frank Miller,attestation_CTRL_114_20240520.pdf,No exceptions identified
EXEC_00026401,CTRL_114,2024-05-21,passed,Grace Wilson,screenshot_CTRL_114_20240521.pdf,No exceptions identified
EXEC_00026402,CTRL_114,2024-05-22,passed,Alice Smith,attestation_CTRL_114_20240522.pdf,All checks completed successfully
EXEC_00026403,CTRL_114,2024-05-23,passed,Frank Miller,checklist_CTRL_114_20240523.pdf,All checks completed successfully
EXEC_00026404,CTRL_114,2024-05-24,passed,Frank Miller,attestation_CTRL_114_20240524.pdf,Control operating effectively
EXEC_00026405,CTRL_114,2024-05-25,passed,Jack Anderson,attestation_CTRL_114_20240525.pdf,Compliance verified
EXEC_00026406,CTRL_114,2024-05-26,failed,Henry Moore,checklist_CTRL_114_20240526.pdf,Non-compliance detected
EXEC_00026407,CTRL_114,2024-05-27,not_tested,David Brown,,Scheduled for next period
EXEC_00026408,CTRL_114,2024-05-28,passed,Grace Wilson,log_file_CTRL_114_20240528.pdf,Control operating effectively
EXEC_00026409,CTRL_114,2024-05-29,passed,Emma Davis,attestation_CTRL_114_20240529.pdf,Compliance verified
EXEC_00026410,CTRL_114,2024-05-30,not_tested,Emma Davis,,Scheduled for next period
EXEC_00026411,CTRL_114,2024-05-31,failed,Emma Davis,attestation_CTRL_114_20240531.pdf,Non-compliance detected
EXEC_00026412,CTRL_114,2024-06-01,passed,Henry Moore,attestation_CTRL_114_20240601.pdf,All checks completed successfully
EXEC_00026413,CTRL_114,2024-06-02,passed,Grace Wilson,log_file_CTRL_114_20240602.pdf,No exceptions identified
EXEC_00026414,CTRL_114,2024-06-03,passed,Jack Anderson,attestation_CTRL_114_20240603.pdf,Control operating effectively
EXEC_00026415,CTRL_114,2024-06-04,passed,Frank Miller,attestation_CTRL_114_20240604.pdf,All checks completed successfully
EXEC_00026416,CTRL_114,2024-06-05,failed,Grace Wilson,report_CTRL_114_20240605.pdf,Non-compliance detected
EXEC_00026417,CTRL_114,2024-06-06,passed,Emma Davis,screenshot_CTRL_114_20240606.pdf,Control operating effectively
EXEC_00026418,CTRL_114,2024-06-07,not_tested,Grace Wilson,,Testing postponed due to resource constraints
EXEC_00026419,CTRL_114,2024-06-08,passed,Iris Taylor,attestation_CTRL_114_20240608.pdf,All checks completed successfully
EXEC_00026420,CTRL_114,2024-06-09,not_tested,Alice Smith,,Scheduled for next period
EXEC_00026421,CTRL_114,2024-06-10,passed,Iris Taylor,log_file_CTRL_114_20240610.pdf,Control operating effectively
EXEC_00026422,CTRL_114,2024-06-11,passed,Henry Moore,attestation_CTRL_114_20240611.pdf,No exceptions identified
EXEC_00026423,CTRL_114,2024-06-12,passed,Frank Miller,screenshot_CTRL_114_20240612.pdf,Control operating effectively
EXEC_00026424,CTRL_114,2024-06-13,passed,Grace Wilson,screenshot_CTRL_114_20240613.pdf,No exceptions identified
EXEC_00026425,CTRL_114,2024-06-14,passed,David Brown,report_CTRL_114_20240614.pdf,No exceptions identified
EXEC_00026426,CTRL_114,2024-06-15,not_tested,Alice Smith,,Testing postponed due to resource constraints
EXEC_00026427,CTRL_114,2024-06-16,not_tested,David Brown,,System unavailable for testing
EXEC_00026428,CTRL_114,2024-06-17,passed,Henry Moore,screenshot_CTRL_114_20240617.pdf,No exceptions identified
EXEC_00026429,CTRL_114,2024-06-18,passed,Emma Davis,checklist_CTRL_114_20240618.pdf,Compliance verified
EXEC_00026430,CTRL_114,2024-06-19,passed,David Brown,report_CTRL_114_20240619.pdf,Compliance verified
EXEC_00026431,CTRL_114,2024-06-20,failed,Frank Miller,attestation_CTRL_114_20240620.pdf,Control not operating as designed
EXEC_00026432,CTRL_114,2024-06-21,passed,Henry Moore,report_CTRL_114_20240621.pdf,Control operating effectively
EXEC_00026433,CTRL_114,2024-06-22,passed,Jack Anderson,log_file_CTRL_114_20240622.pdf,Compliance verified
EXEC_00026434,CTRL_114,2024-06-23,passed,David Brown,log_file_CTRL_114_20240623.pdf,Compliance verified
EXEC_00026435,CTRL_114,2024-06-24,passed,Frank Miller,attestation_CTRL_114_20240624.pdf,Control operating effectively
EXEC_00026436,CTRL_114,2024-06-25,passed,Jack Anderson,report_CTRL_114_20240625.pdf,Compliance verified
EXEC_00026437,CTRL_114,2024-06-26,passed,Henry Moore,log_file_CTRL_114_20240626.pdf,Compliance verified
EXEC_00026438,CTRL_114,2024-06-27,failed,Alice Smith,attestation_CTRL_114_20240627.pdf,Control not operating as designed
EXEC_00026439,CTRL_114,2024-06-28,passed,Alice Smith,screenshot_CTRL_114_20240628.pdf,No exceptions identified
EXEC_00026440,CTRL_114,2024-06-29,passed,Bob Johnson,report_CTRL_114_20240629.pdf,Compliance verified
EXEC_00026441,CTRL_114,2024-06-30,passed,Carol Williams,log_file_CTRL_114_20240630.pdf,Compliance verified
EXEC_00026442,CTRL_114,2024-07-01,passed,Grace Wilson,log_file_CTRL_114_20240701.pdf,All checks completed successfully
EXEC_00026443,CTRL_114,2024-07-02,passed,David Brown,attestation_CTRL_114_20240702.pdf,Compliance verified
EXEC_00026444,CTRL_114,2024-07-03,not_tested,Grace Wilson,,System unavailable for testing
EXEC_00026445,CTRL_114,2024-07-04,passed,Henry Moore,report_CTRL_114_20240704.pdf,Compliance verified
EXEC_00026446,CTRL_114,2024-07-05,passed,Henry Moore,report_CTRL_114_20240705.pdf,Control operating effectively
EXEC_00026447,CTRL_114,2024-07-06,passed,Alice Smith,log_file_CTRL_114_20240706.pdf,All checks completed successfully
EXEC_00026448,CTRL_114,2024-07-07,passed,Carol Williams,checklist_CTRL_114_20240707.pdf,Compliance verified
EXEC_00026449,CTRL_114,2024-07-08,passed,Bob Johnson,screenshot_CTRL_114_20240708.pdf,Compliance verified
EXEC_00026450,CTRL_114,2024-07-09,failed,Carol Williams,attestation_CTRL_114_20240709.pdf,Control not operating as designed
EXEC_00026451,CTRL_114,2024-07-10,passed,David Brown,log_file_CTRL_114_20240710.pdf,Compliance verified
EXEC_00026452,CTRL_114,2024-07-11,passed,Iris Taylor,report_CTRL_114_20240711.pdf,Control operating effectively
EXEC_00026453,CTRL_114,2024-07-12,failed,Emma Davis,attestation_CTRL_114_20240712.pdf,Non-compliance detected
